source_db_id,n_workchains,n_finished,n_finished_ok,n_finished_with_energy,max_submitted_kindex,medium_kindex,well_kindex,ultra_kindex,ultra_converged,max_finished_kindex,ultra_k_mesh,ultra_energy_per_atom,ultra_oscillation_meV_per_atom,ultra_pk
S1703097,11,11,11,11,10,4.0,4.0,5.0,True,10.0,"[3, 3, 2]",-1923.2103465545356,0.2653665715115494,1158915.0
S1703105,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[3, 2, 2]",-1982.8240172344645,0.08289653555948462,1159018.0
S1703106,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 2]",-702.6469154457214,0.6560254499845541,1159105.0
S1703122,14,14,14,14,13,5.0,6.0,11.0,True,13.0,"[7, 7, 6]",-3020.468160299143,0.8326423571816122,1159267.0
S1703123,9,9,9,9,8,4.0,4.0,6.0,True,8.0,"[4, 4, 4]",-1148.7292548017501,0.09463712513024802,1159360.0
S1703133,7,7,7,7,6,4.0,4.0,4.0,True,6.0,"[3, 3, 3]",-2078.21870327075,0.3175002498210233,1159481.0
S1703134,7,7,7,7,6,4.0,4.0,4.0,True,6.0,"[3, 3, 3]",-2135.1487785685,0.7567443749394442,1159590.0
S1703135,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[5, 5, 5]",-2678.5749047515,0.37631900022461195,1159679.0
S1703136,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[4, 4, 4]",-3140.959024555,0.505220999912126,1159774.0
S1703138,10,10,10,10,9,4.0,6.0,7.0,True,9.0,"[5, 5, 4]",-2213.9740536382,0.9365329997308436,1159939.0
S1703140,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 2]",-1105.604699912,0.6072087501252099,1160020.0
S1703141,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[3, 3, 2]",-1009.3877889497778,0.08477100004711247,1160127.0
S1703156,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 1]",-1047.174216466861,0.06768577759430627,1160212.0
S1703157,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 1]",-2378.5482390046946,0.1722679166960006,1160279.0
S1703159,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[2, 2, 2]",-2477.9002099314584,0.38408379168686224,1160412.0
S1703160,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 3, 1]",-966.5654768761818,0.715963954576182,1160500.0
S1703162,6,6,6,6,5,1.0,3.0,3.0,True,5.0,"[2, 2, 2]",-1353.6850053453,0.6822308000664634,1160600.0
S1703163,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[3, 3, 3]",-692.3044768571084,0.7059937748863376,1160696.0
S1703164,7,7,7,7,6,4.0,4.0,4.0,True,6.0,"[3, 3, 3]",-2611.6543228285,0.664526285163447,1160777.0
S1703165,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[1, 2, 2]",-2066.2068515773053,0.6205927502378472,1160866.0
S1703166,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 3]",-2255.188778760778,0.8842430556796899,1160985.0
S1703167,14,14,14,14,13,8.0,8.0,10.0,True,13.0,"[4, 2, 7]",-2322.9700251236363,0.6630245002270385,1161137.0
S1703177,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[3, 3, 2]",-2035.396699650357,0.5615589286662725,1161213.0
S1703180,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 2]",-1241.7699184652251,0.28210252526150725,1161308.0
S1703182,12,12,12,12,11,6.0,6.0,9.0,True,11.0,"[8, 8, 3]",-2024.3403987836002,0.40040609997049614,1161463.0
S1703183,18,18,18,18,17,9.0,9.0,15.0,True,17.0,"[2, 8, 8]",-2889.61730007025,0.5408264373727434,1161630.0
S1703185,11,11,11,11,10,5.0,5.0,8.0,True,10.0,"[3, 2, 6]",-2376.4928387454547,0.9255911363652558,1161763.0
S1703186,14,14,14,14,13,7.0,7.0,11.0,True,13.0,"[5, 2, 7]",-1443.726396230077,0.46698396158717514,1161917.0
S1703191,10,10,10,10,9,4.0,4.0,5.0,True,9.0,"[3, 3, 4]",-2417.92548295775,0.3823163751803804,1162013.0
S1703192,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[3, 3, 4]",-2314.826352483875,0.2889453749048698,1162142.0
S1703194,9,9,9,9,8,3.0,3.0,4.0,True,8.0,"[4, 4, 2]",-1396.2667886148927,0.9479112500230258,1162252.0
S1703195,13,13,13,13,12,7.0,7.0,9.0,True,12.0,"[4, 2, 6]",-795.6474687910555,0.7830733889022667,1162456.0
S1703196,14,14,14,14,13,7.0,7.0,9.0,True,13.0,"[4, 2, 6]",-2033.3927332169446,0.7822738330105494,1162600.0
S1703198,10,10,10,10,9,6.0,6.0,7.0,True,9.0,"[2, 6, 2]",-790.0762919292143,0.4864670356710121,1162752.0
S1703199,15,15,15,15,14,6.0,6.0,11.0,True,14.0,"[3, 8, 3]",-1983.863387562857,0.8437448213953758,1162925.0
S1703203,10,10,10,10,9,3.0,3.0,6.0,True,9.0,"[3, 3, 3]",-867.45428865145,0.5318483999872115,1163043.0
S1703204,10,10,10,10,9,3.0,5.0,7.0,True,9.0,"[3, 3, 4]",-1945.1718309633002,0.1142507499025669,1163163.0
S1703206,8,8,8,8,7,3.0,3.0,5.0,True,7.0,"[4, 4, 3]",-1199.6696706911,0.15018234989838675,1163441.0
S1703208,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[3, 3, 4]",-2182.886260955125,0.7444867496815277,1163655.0
S1703209,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[3, 3, 4]",-2079.829121415,0.6424327502827509,1163827.0
S1703212,9,9,9,9,8,3.0,4.0,6.0,True,8.0,"[2, 3, 4]",-2091.1867393336665,0.4934174166919547,1163972.0
S1703221,9,9,9,9,8,4.0,4.0,6.0,True,8.0,"[3, 4, 2]",-1009.7307963945001,0.13947664990610065,1164122.0
S1703223,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 1]",-2056.2626170894164,0.5663027504851925,1164247.0
S1703224,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[3, 2, 2]",-2188.1673053306363,0.6804503182138433,1164411.0
S1703225,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[2, 2, 2]",-1022.6811419013334,0.7729314165771939,1164542.0
S1703226,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[2, 2, 2]",-765.8334975368333,0.6706641944447256,1164628.0
S1703230,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-2263.4813692021876,0.2911132501139946,1164859.0
S1703239,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[2, 2, 3]",-2250.5418840778334,0.550588832993526,1164991.0
S1703243,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[3, 3, 2]",-2217.267971349583,0.5335238333827874,1165073.0
S1703245,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 2]",-1167.6399591290833,0.3851572500934708,1165195.0
S1703255,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 3]",-2039.0393161394168,0.698806166610666,1165349.0
S1703260,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 2]",-712.12177370375,0.1823658000148498,1165469.0
S1703261,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[3, 3, 1]",-664.8715810194584,0.06514233325560781,1165580.0
S1703269,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[3, 3, 3]",-632.24618193125,0.9348470499617179,1165688.0
S1703278,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-202.53160066603127,0.18580956455593878,1165769.0
S1703286,7,7,7,7,6,1.0,1.0,4.0,True,6.0,"[3, 2, 2]",-1958.6724129846,0.09976625005947426,1165873.0
S1703292,13,13,13,13,12,6.0,8.0,10.0,True,12.0,"[3, 3, 7]",-1597.2096409392916,0.2747248333889729,1166015.0
S1703293,16,16,16,16,15,10.0,10.0,10.0,True,15.0,"[3, 7, 3]",-369.56101752520624,0.6137810187283321,1166155.0
S1703294,18,18,18,18,17,8.0,10.0,13.0,True,17.0,"[4, 9, 3]",-1525.7419160626876,0.5348281249553111,1166363.0
S1703296,14,14,14,14,13,7.0,7.0,10.0,True,13.0,"[5, 4, 4]",-317.526113313375,0.30072024998162306,1166545.0
S1703311,9,9,9,9,8,1.0,3.0,5.0,True,8.0,"[3, 3, 2]",-1704.1260059468889,0.28234244450686674,1166660.0
S1703312,9,9,9,9,8,2.0,3.0,4.0,True,8.0,"[3, 2, 2]",-1888.8428474938055,0.7738274443909177,1166785.0
S1703314,8,8,8,8,7,1.0,2.0,4.0,True,7.0,"[4, 4, 2]",-1747.0726910292224,0.37070022199259256,1166922.0
S1703315,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-2795.682579168,0.5085643238089688,1167061.0
S1703316,9,9,9,9,8,4.0,4.0,6.0,True,8.0,"[5, 5, 3]",-2862.7567568793,0.37728106644863146,1167226.0
S1703326,10,10,10,10,9,3.0,7.0,7.0,True,9.0,"[4, 4, 5]",-935.5357719460715,0.08709171436294127,1167351.0
S1703327,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 1]",-1796.0090048245556,0.9010704443426221,1167438.0
S1703333,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[2, 5, 1]",-1039.7193234137083,0.41233258343709167,1167559.0
S1703336,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-1187.387994018,0.5619984642635245,1167640.0
S1703341,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[1, 2, 2]",-669.9535385000556,0.501327166603005,1167750.0
S1703346,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 3]",-1137.2787877457222,0.10877649992835359,1167820.0
S1703358,7,7,7,7,6,4.0,4.0,4.0,True,6.0,"[2, 2, 3]",-740.1858770876786,0.38825807143894053,1167966.0
S1703360,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[3, 3, 3]",-2346.7633131415714,0.17944150022231042,1168070.0
S1703362,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[2, 2, 2]",-2229.91600802625,0.3924466668649984,1168193.0
S1703365,7,7,7,7,6,3.0,3.0,3.0,True,6.0,"[3, 3, 2]",-2934.333628242364,0.9819117722145165,1168278.0
S1703366,12,12,12,12,11,3.0,7.0,9.0,True,11.0,"[7, 7, 4]",-1480.051280725091,0.37264586353558116,1168430.0
S1703367,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[4, 4, 2]",-2949.4412720698183,0.8036240906221792,1168532.0
S1703368,10,10,10,10,9,4.0,4.0,6.0,True,9.0,"[3, 4, 2]",-1406.6999661315415,0.2500667080767016,1168647.0
S1703384,22,22,22,22,21,8.0,10.0,17.0,True,21.0,"[8, 10, 2]",-1051.052798083409,0.9983113181988301,1168860.0
S1703391,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[3, 3, 2]",-2412.3929731574285,0.2655347143445397,1168956.0
S1703394,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 2]",-446.6811633152917,0.15198733331089898,1169044.0
S1703395,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 2]",-431.60202743195833,0.13393070832989906,1169155.0
S1703403,9,9,9,9,8,4.0,4.0,6.0,True,8.0,"[2, 4, 3]",-509.8774830316916,0.434062125066248,1169291.0
S1703405,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[3, 2, 2]",-388.1175555521875,0.11086271871363351,1169397.0
S1703407,16,16,16,16,15,7.0,11.0,13.0,True,15.0,"[5, 9, 2]",-3318.75181828915,0.434286149811669,1169617.0
S1703409,11,11,11,11,10,3.0,3.0,6.0,True,10.0,"[2, 5, 2]",-3147.393227644,0.3717634999702568,1169719.0
S1703412,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[3, 3, 3]",-1173.2842017003125,0.8179941874004726,1169834.0
S1703413,13,13,13,13,12,6.0,7.0,8.0,True,12.0,"[8, 8, 2]",-3471.287906187958,0.6603310416721797,1170002.0
S1703415,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[1, 2, 2]",-3043.925487479929,0.9530933925816498,1170102.0
S1703416,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[1, 3, 2]",-2900.498060227647,0.3745667941075226,1170225.0
S1703418,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[2, 2, 3]",-2549.862056411667,0.7608258329128148,1170407.0
S1703430,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[2, 2, 3]",-2115.6687289716074,0.8819825357022637,1170503.0
S1703433,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 1, 2]",-858.8938792484167,0.2537251666581142,1170588.0
S1703456,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 1]",-930.456707246139,0.6522624444187386,1170954.0
S1703461,8,8,8,8,7,3.0,3.0,5.0,True,7.0,"[5, 5, 2]",-1676.5112468635,0.3071483749863546,1171073.0
S1703469,8,8,8,8,7,3.0,3.0,5.0,True,7.0,"[5, 5, 2]",-976.94992048115,0.28922424996835616,1171223.0
S1703474,8,8,8,8,7,3.0,4.0,5.0,True,7.0,"[5, 5, 2]",-1674.280040221375,0.42815875008272997,1171340.0
S1703482,8,8,8,8,7,3.0,4.0,5.0,True,7.0,"[5, 5, 2]",-974.7207572001375,0.4141376874713387,1171479.0
S1703487,10,10,10,10,9,4.0,5.0,7.0,True,9.0,"[6, 6, 3]",-1664.807718451125,0.38197424987629347,1171654.0
S1703488,10,10,10,10,9,4.0,5.0,7.0,True,9.0,"[6, 6, 3]",-945.9281762179,0.34630306242888764,1171822.0
S1703496,10,10,10,10,9,4.0,5.0,7.0,True,9.0,"[6, 6, 3]",-965.25103296405,0.37827738754003803,1171951.0
S1703509,8,8,8,8,7,5.0,5.0,5.0,True,7.0,"[4, 4, 3]",-2083.78075940025,0.3855622499031597,1172078.0
S1703510,8,8,8,8,7,2.0,5.0,5.0,True,7.0,"[4, 4, 3]",-2061.7185192223214,0.6088740715313179,1172234.0
S1703546,19,19,19,19,18,9.0,10.0,16.0,True,18.0,"[7, 7, 11]",-2245.7169596306667,0.16201300013563014,1172484.0
S1703565,12,12,12,12,11,6.0,6.0,9.0,True,11.0,"[4, 5, 3]",-2506.4325617886666,0.9734248333188589,1172618.0
S1703566,13,13,13,13,12,6.0,6.0,10.0,True,12.0,"[7, 2, 4]",-2644.0439223251333,0.6684400000267487,1172791.0
S1703590,5,5,5,5,4,0.0,1.0,2.0,True,4.0,"[1, 2, 2]",-1565.6011065202222,0.11898016668965283,1172865.0
S1703600,5,5,5,5,4,0.0,0.0,2.0,True,4.0,"[2, 2, 2]",-1021.816765880625,0.22275837500274065,1172995.0
S1703616,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 2]",-1203.92321471795,0.16113035007947474,1173114.0
S1703617,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 2]",-1219.693425864125,0.13476412482305022,1173224.0
S1703651,8,8,8,8,7,3.0,4.0,5.0,True,7.0,"[2, 3, 3]",-1058.3492330318,0.5025524001212034,1173330.0
S1703652,8,8,8,8,7,5.0,5.0,5.0,True,7.0,"[2, 4, 2]",-662.399551461725,0.38695345006090065,1173492.0
S1703664,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 2]",-632.2655298697999,0.26992370010248123,1173592.0
S1703683,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 1]",-378.80186308452943,0.9021940882121271,1173690.0
S1703688,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-484.59101036935834,0.20340619164471718,1173766.0
S1703689,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-444.40456560855,0.23046404999149672,1173875.0
S1703693,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-1292.5003385533334,0.2907139999024366,1173981.0
S1703695,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[3, 2, 2]",-697.2430416615833,0.3108487917415914,1174096.0
S1703709,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[3, 3, 2]",-985.6495724714722,0.08197547219879198,1174207.0
S1703725,5,5,5,5,4,0.0,0.0,2.0,True,4.0,"[2, 2, 1]",-1281.7406003866042,0.020441145807126304,1174301.0
S1703727,5,5,5,5,4,0.0,0.0,1.0,True,4.0,"[1, 1, 2]",-930.3522857818438,0.6128298750809336,1174388.0
S1703737,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[2, 2, 2]",-806.9743285092777,0.7036559445623425,1174468.0
S1703738,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[5, 5, 5]",-806.9695510857889,0.026778999995258346,1174572.0
S1703770,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[3, 3, 2]",-929.9584408678334,0.18565133348147356,1174654.0
S1703771,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[3, 3, 2]",-921.5546756340001,0.15816883353636513,1174731.0
S1703788,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[1, 2, 2]",-772.0179513675625,0.4559008749538407,1174824.0
S1703791,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 1]",-884.7937820724454,0.8804492728131663,1174906.0
S1703805,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[2, 2, 1]",-359.1556045892333,0.35972186674371187,1174989.0
S1703855,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[3, 3, 4]",-1646.633443090111,0.485946277876792,1175090.0
S1703856,12,12,12,12,11,6.0,7.0,9.0,True,11.0,"[3, 2, 7]",-1555.0879121463845,0.6525638077619078,1175253.0
S1703882,20,20,20,20,19,8.0,9.0,17.0,True,19.0,"[5, 5, 14]",-1261.1737746283334,0.9133284443123557,1175465.0
S1703883,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[2, 2, 2]",-2108.0310981030457,0.28496981803982635,1175537.0
S1703885,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[3, 2, 2]",-1808.546288896125,0.2539257918670046,1175638.0
S1703886,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[3, 2, 2]",-1739.86865258575,0.573721708406083,1175754.0
S1703907,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[3, 3, 2]",-2443.120126833625,0.29494925001927186,1175841.0
S1703924,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 1]",-897.8272294568889,0.8804359999885492,1175939.0
S1703925,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 1]",-879.9769162523334,0.7796372221946513,1176072.0
S1703938,8,8,8,8,7,3.0,4.0,5.0,True,7.0,"[2, 4, 2]",-992.0753626629166,0.6787881667378315,1176182.0
S1703942,9,9,9,9,8,3.0,3.0,6.0,True,8.0,"[2, 5, 2]",-2064.9231378285,0.6561964169122803,1176314.0
S1703991,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 1]",-894.3394780017143,0.6765106071497939,1176570.0
S1703992,3,3,3,3,2,0.0,0.0,0.0,True,2.0,"[1, 1, 1]",-912.81253252525,0.9393138124096367,1176652.0
S1703993,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 2, 2]",-627.87429805875,0.005432187435872038,1176771.0
S1703996,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-605.3689115055,0.018879343770095147,1176826.0
S1704000,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 2, 2]",-1337.0647733180313,0.01269278118343209,1176883.0
S1704001,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-731.9621041795313,0.092613937454189,1176940.0
S1704063,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[4, 4, 1]",-1011.5881775873333,0.7111854666845829,1177011.0
S1704084,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[3, 3, 1]",-646.59410632125,0.9118502082401392,1177087.0
S1704115,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 2, 2]",-1978.4446582262187,0.08437625001533888,1177154.0
S1704153,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[1, 1, 2]",-294.6774406857375,0.719307490612664,1177217.0
S1704154,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[1, 1, 2]",-297.20775195186565,0.7821201125466359,1177290.0
S1704159,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-836.4578780790454,0.0755581363591773,1177359.0
S1704262,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[2, 2, 2]",-759.468156434381,0.7808159523392533,1177431.0
S1704263,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[1, 1, 2]",-1155.2363736340476,0.6356359049277671,1177507.0
S1704264,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 2]",-1144.6261996562619,0.5436670951439737,1177572.0
S1704265,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[2, 2, 2]",-1143.7894408627142,0.7979963572779525,1177638.0
S1704273,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-410.01204891275,0.8393766000267533,1177709.0
S1704274,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[5, 5, 2]",-499.6353834194333,0.2481183666986908,1177804.0
S1704275,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[4, 4, 2]",-459.39378358868333,0.5211222833167994,1177884.0
S1704351,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-1820.8344112765312,0.18718915634963196,1177985.0
S1704352,5,5,5,5,4,0.0,2.0,2.0,True,4.0,"[2, 2, 1]",-1150.0290159006,0.1950051751009596,1178100.0
S1704454,15,15,15,15,14,8.0,9.0,10.0,True,14.0,"[6, 5, 2]",-671.6457226425333,0.972306150060831,1178279.0
S1704455,13,13,13,13,12,8.0,8.0,10.0,True,12.0,"[6, 5, 2]",-696.9403346373666,0.4103444333622974,1178418.0
S1704456,12,12,12,12,11,7.0,8.0,9.0,True,11.0,"[5, 5, 2]",-702.9310603317334,0.32254898326300463,1178563.0
S1704458,18,18,17,17,17,8.0,10.0,13.0,True,17.0,"[7, 6, 3]",-775.6641940753167,0.8547116833597102,1178733.0
S1704510,7,7,7,7,6,1.0,1.0,2.0,True,6.0,"[3, 3, 3]",-700.1266805239214,0.45384237137113814,1178809.0
S1704517,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[1, 2, 2]",-549.352111123,0.2538236875579969,1178927.0
S1704602,10,10,10,10,9,3.0,5.0,7.0,True,9.0,"[5, 5, 4]",-2673.70903059775,0.5668343001161702,1179137.0
S1704631,14,14,13,13,13,5.0,5.0,11.0,True,13.0,"[10, 10, 3]",-988.9388597385876,0.30535259998032416,1179357.0
S1704650,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[1, 1, 2]",-817.0053263012143,0.7308515953354799,1179426.0
S1704737,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[2, 2, 3]",-320.56027491873334,0.43668368334692786,1179547.0
S1704738,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[2, 2, 3]",-314.541078119475,0.5810884333641297,1179701.0
S1704739,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[3, 2, 3]",-289.21105880470003,0.33935038328536393,1179836.0
S1704773,18,18,18,18,17,9.0,10.0,15.0,True,17.0,"[12, 12, 5]",-4389.87094854125,0.9444587503821822,1180044.0
S1704784,13,13,13,13,12,6.0,6.0,10.0,True,12.0,"[8, 8, 4]",-3269.354488114,0.48385985701315803,1180166.0
S1704799,17,17,17,17,16,4.0,6.0,7.0,True,16.0,"[6, 6, 3]",-1959.6765703002598,0.620303580262771,1180439.0
S1704801,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[2, 3, 2]",-594.9969409486072,0.05212928567743802,1180588.0
S1704802,7,7,7,7,6,1.0,2.0,4.0,True,6.0,"[2, 3, 2]",-571.2177766504286,0.054067821338321664,1180729.0
S1704859,8,8,8,8,7,4.0,5.0,5.0,True,7.0,"[2, 3, 3]",-1631.0090193671351,0.7746812161713024,1181278.0
S1705001,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 1]",-738.6645736879625,0.6331099250473926,1181346.0
S1705002,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[2, 2, 1]",-881.8152814892857,0.13259912498142512,1181410.0
S1705014,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[3, 3, 2]",-637.84088779636,0.15777972009800578,1181478.0
S1705018,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[1, 2, 2]",-642.7761222874286,0.21456453566770506,1181559.0
S1705022,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 2]",-704.6325543945833,0.16199654169213318,1181617.0
S1705096,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[3, 1, 3]",-642.4722486858333,0.046366958372345835,1181721.0
S1705097,7,7,7,7,6,4.0,4.0,4.0,True,6.0,"[3, 2, 2]",-1135.6748744747,0.8534212001904962,1181813.0
S1705101,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 2, 2]",-1014.624305449909,0.013150772815606615,1181882.0
S1705103,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-1077.9083421984644,0.2289062854288204,1181943.0
S1705104,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-1043.3560825557856,0.18248392871100805,1181990.0
S1705133,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 3]",-2878.662904788143,0.4808724288523081,1182089.0
S1705137,4,4,4,4,3,0.0,0.0,1.0,True,3.0,"[2, 2, 2]",-965.9514186152187,0.0021652188024745556,1182167.0
S1705142,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[4, 4, 4]",-859.0195600391428,0.5507391784931315,1182236.0
S1705144,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-1870.2477476316667,0.7493536190850136,1182297.0
S1705299,5,5,5,5,4,0.0,0.0,2.0,True,4.0,"[2, 1, 2]",-249.03986187768749,0.3615951041808785,1182365.0
S1705411,6,6,6,6,5,0.0,1.0,3.0,True,5.0,"[2, 2, 2]",-1043.2128430006137,0.05138200003784732,1182451.0
S1705419,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[1, 2, 1]",-903.3088277310312,0.4166930624478482,1182521.0
S1705420,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[2, 2, 2]",-233.23520529683,0.8153558849812725,1182608.0
S1705422,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 2, 1]",-264.44374388380714,0.5468732749704941,1182680.0
S1705423,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[2, 2, 1]",-292.81091767805907,0.30001955911984624,1182770.0
S1705424,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[2, 2, 2]",-361.74794375045553,0.060028866698758065,1182854.0
S1705452,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[2, 2, 2]",-762.734413842,0.4436613500047315,1182947.0
S1705470,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[3, 2, 2]",-522.41475264275,0.09338339998521406,1183057.0
S1705493,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 2]",-495.314363811245,0.5710702499754916,1183149.0
S1705497,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 2]",-1054.95417814495,0.6143974499082105,1183240.0
